"G1","G2","C","A","Bx","By","Bz","Error_G1","Error_G2","Error_C","Error_A","Error_Bx","Error_By","Error_Bz","MSE","Laser_Power","Laser_Detuning","Temp","PP"
109.86,206.4,1.9596,2.3501,327.13,-75.938,277.68,0.88075,2.1688,3.747e-06,1.9422e-05,0.58456,0.57811,0.65081,0.0055159,602.227859,6.239753,99.09535,1.2312
191.89,324.36,1.8038,3.4526,325.7,-76.424,357.01,1.723,2.4556,1.3147e-05,3.5048e-05,0.62511,0.61681,0.98264,0.012195,794.052231,2.700228,99.11055,1.5913
215.07,280.94,2.1977,3.0623,326.38,-75.473,344.96,3.4908,3.1117,1.7607e-05,3.9197e-05,1.0193,1.0041,1.1355,0.015094,782.070201,4.38341,99.113425,1.1407
276.98,263.26,2.6355,2.5843,327.59,-76.017,346.48,8.5325,3.9161,2.3641e-05,3.8329e-05,1.6329,1.6037,1.3632,0.016127,799.833504,6.632406,99.117575,0.80619
199.17,300.22,2.0169,3.2356,322,-76.41,350.44,2.3302,2.7247,1.4529e-05,3.6388e-05,0.78459,0.77311,1.0404,0.013244,782.070261,3.780295,99.141325,1.3053
290.6,239.89,2.9091,2.2698,329.61,-76.309,339.65,11.334,4.0864,2.1943e-05,3.3505e-05,1.9541,1.9188,1.3593,0.014503,782.070207,7.780295,99.145825,0.61935
225.13,282.95,2.1328,3.148,328.89,-77.261,344.17,4.0776,3.3084,2.0956e-05,4.4e-05,1.1065,1.0902,1.2037,0.017187,785.380457,4.366862,99.168975,1.1744
201.58,297.1,2.0038,3.2591,327.39,-76.345,347.42,2.4741,2.7671,1.5412e-05,3.7849e-05,0.81187,0.80072,1.0444,0.013882,782.070211,3.780295,99.178975,1.398
190.94,341.26,1.6818,3.5735,326.24,-76.173,361.24,1.4794,2.3005,1.2439e-05,3.357e-05,0.54549,0.53838,0.94744,0.011463,797.648629,1.959427,99.3204,1.7135
252.46,247.02,2.812,2.3843,318.36,-75.756,349.69,7.5798,3.9375,1.8685e-05,3.3277e-05,1.6695,1.6375,1.3535,0.014145,791.527146,7.683889,99.33635,0.67642
217.54,281.45,2.1071,3.1763,329.56,-76.985,340.42,3.7443,3.2532,2.0118e-05,4.4202e-05,1.0699,1.0547,1.179,0.01704,782.070193,4.37598,99.339275,1.211
119.22,259.11,1.4267,2.7582,326.28,-76.026,289.48,0.6648,1.9373,4.254e-06,2.2343e-05,0.45314,0.44886,0.6603,0.0059615,623.25187,2.421678,99.354525,1.9722
259,256.98,2.6638,2.554,326.17,-77.619,345.53,7.3407,3.7923,2.0787e-05,3.6205e-05,1.5584,1.5315,1.3139,0.01521,793.330537,6.924162,99.36335,0.76375
196.94,297.23,2.0188,3.2378,326.25,-76.597,349.28,2.2852,2.6987,1.4348e-05,3.6379e-05,0.77966,0.769,1.0245,0.013206,782.070317,3.780295,99.3646,1.3087
110.04,198.7,2.2134,2.2431,327.31,-75.644,280.02,0.96719,2.2378,3.6359e-06,1.8267e-05,0.62294,0.61583,0.65962,0.0053289,654.607666,3.039652,99.3675,1.0792
123.3,259.69,1.5806,2.9119,327.9,-77.05,301.92,0.7141,1.9448,4.9762e-06,2.4611e-05,0.46598,0.4615,0.67374,0.0067969,609.071007,7.5317,99.3678,1.8715
195.21,296.6,2.0127,3.2452,326.33,-76.895,346.94,2.2314,2.6776,1.4157e-05,3.638e-05,0.77085,0.76042,1.0131,0.013139,782.07021,3.780295,99.378925,1.3571
121.33,207.67,2.5131,2.4467,328.8,-74.999,298.3,1.0854,2.183,4.6551e-06,2.0659e-05,0.63431,0.62719,0.67151,0.0063927,661.942688,7.780295,99.393725,0.96137
200.88,297.97,2.0181,3.249,326.8,-77.084,348.21,2.4016,2.72,1.4936e-05,3.6878e-05,0.79362,0.78271,1.0297,0.013495,782.070209,3.780295,99.40585,1.3068
114.61,246.14,1.4231,2.6284,327.3,-76.567,279.88,0.69041,2.0274,4.0102e-06,2.1865e-05,0.48343,0.47881,0.66669,0.0057808,604.055391,2.77595,99.414525,1.895
241.53,265.66,2.4221,2.8284,328.24,-78.217,345.29,5.7055,3.616,2.1498e-05,4.0845e-05,1.3646,1.3431,1.2758,0.016696,782.070348,5.655773,99.423625,0.92074
117.6,281.35,1.1827,2.7456,326.56,-76.048,285.35,0.49012,1.6636,3.2872e-06,1.848e-05,0.35327,0.35017,0.58594,0.0046476,604.150177,0.857608,99.4875,2.3068
111.91,196.59,2.3733,2.2786,329.13,-75.776,285.58,1.0603,2.329,4.0285e-06,1.9516e-05,0.66307,0.65529,0.68649,0.0058286,624.35771,7.780295,99.499775,1.0089
112.11,194.01,2.3297,2.3658,332.47,-76.037,281.02,1.083,2.3177,4.3805e-06,2.1028e-05,0.66737,0.65935,0.67477,0.006317,625.476329,7.780295,99.55695,1.0695
195.03,300.75,1.9892,3.2712,326.12,-77.349,352.67,2.1753,2.6745,1.4155e-05,3.6409e-05,0.75703,0.7468,1.027,0.013119,782.070316,3.780295,99.5622,1.3528
172.11,375.95,1.4124,3.7723,327.16,-76.757,356.71,0.81883,1.8633,8.7201e-06,2.7979e-05,0.35966,0.35557,0.80144,0.0086436,787.601198,0.207,99.568025,2.2009
121.62,234.44,1.934,2.7691,327.03,-76.062,302.38,0.85527,2.0609,5.1153e-06,2.4353e-05,0.53952,0.53394,0.67918,0.007054,649.733349,5.338103,99.57295,1.4736
109.91,194.4,2.3544,2.2415,328.32,-74.718,278.51,1.0003,2.2412,3.6932e-06,1.8314e-05,0.63413,0.62683,0.65179,0.0054048,616.404875,7.780295,99.577575,0.98242
108.57,191.1,2.303,2.2151,329.33,-74.165,275.49,0.99309,2.2229,3.5658e-06,1.7809e-05,0.631,0.62365,0.63844,0.0052517,606.632476,7.780295,99.582875,0.97871
112.73,209.64,2.03,2.4311,328.34,-76.725,284.57,0.92562,2.2105,4.181e-06,2.0983e-05,0.60069,0.59401,0.6737,0.0060512,618.529343,6.13064,99.58505,1.231
208.24,294.85,2.0923,3.1712,325.59,-76.254,350.82,2.843,2.9274,1.6244e-05,3.804e-05,0.8865,0.87363,1.1033,0.014235,789.245311,4.023434,99.587025,1.2355
237.63,260.23,2.5619,2.6659,325.94,-76.422,345.46,5.5653,3.5552,1.8673e-05,3.6043e-05,1.3603,1.338,1.2461,0.014781,786.881009,6.497692,99.591525,0.8383
110.7,207.58,1.9388,2.3916,327.06,-75.593,278.61,0.90569,2.2133,3.9835e-06,2.0488e-05,0.59742,0.59089,0.66679,0.005836,605.036618,5.984121,99.5943,1.2571
180.94,375.8,1.4739,3.7406,326.54,-75.96,359.65,0.90484,1.8376,9.08e-06,2.6897e-05,0.36668,0.36223,0.789,0.0085958,798.155143,0.493962,99.5983,2.0977
269.41,266.69,2.4341,2.8152,330.7,-76.235,345.94,7.6388,3.7978,2.5947e-05,4.3389e-05,1.53,1.5044,1.3296,0.018108,792.92293,5.766637,99.60255,0.90239
126.62,305.62,1.2409,3.0271,327.12,-76.57,304.2,0.51412,1.6839,4.1283e-06,2.1164e-05,0.34442,0.34136,0.62943,0.0054886,649.152608,0.571596,99.604475,2.4084
238.77,266.61,2.4828,2.7547,326.44,-75.746,344.43,5.4994,3.5941,1.9887e-05,3.8367e-05,1.3412,1.3193,1.2701,0.015609,788.834315,5.99213,99.605525,0.89912
114.16,225.55,1.6993,2.5621,327.84,-75.892,280.96,0.81643,2.1195,4.2699e-06,2.2153e-05,0.54605,0.54045,0.66814,0.0061526,607.037973,4.409948,99.609775,1.5157
259.02,266.81,2.5137,2.7267,327.1,-75.488,347.24,6.9155,3.7661,2.282e-05,3.9925e-05,1.4808,1.4554,1.3262,0.016572,794.753548,5.862411,99.621125,0.85729
109.7,203.52,2.0185,2.3297,328.76,-75.887,274.23,0.90687,2.1897,3.7535e-06,1.935e-05,0.5961,0.58939,0.64961,0.0055224,602.120489,6.361746,99.62235,1.2051
193.4,296.58,2.0013,3.2506,326.53,-76.1,349.69,2.1681,2.6593,1.3928e-05,3.6185e-05,0.76102,0.75077,1.0111,0.013029,782.07021,3.780295,99.62235,1.3319
189.71,297.74,1.9942,3.255,326.14,-76.468,353.3,2.0102,2.5938,1.3208e-05,3.5218e-05,0.72967,0.71996,0.99561,0.012564,782.070297,3.780295,99.62335,1.338
109.67,191.33,2.3064,2.178,328.67,-74.253,273.39,1.0195,2.2354,3.5109e-06,1.7334e-05,0.63893,0.63152,0.64113,0.0051373,605.212581,7.780295,99.630325,0.97796
119.68,277.12,1.2748,2.8369,327.8,-76.652,291.32,0.54294,1.7353,3.8074e-06,2.0565e-05,0.37965,0.37626,0.61161,0.0053123,619.675941,1.358129,99.633125,2.2007
235.55,283.05,2.2318,3.0343,326.84,-76.059,347.92,4.5794,3.3614,2.1026e-05,4.1624e-05,1.1585,1.1402,1.2241,0.016541,795.624459,4.431201,99.644375,1.0945
268.76,260.79,2.6056,2.6191,327.55,-76.399,346.58,7.7798,3.7729,2.2621e-05,3.7849e-05,1.5605,1.5332,1.3119,0.015918,795.671552,6.668948,99.6592,0.79956
248.82,269.43,2.3844,2.8724,329.14,-77.558,349.03,5.9586,3.6058,2.2758e-05,4.1739e-05,1.3647,1.3429,1.2815,0.017134,786.619516,5.594396,99.679025,0.95406
199.63,297.78,1.997,3.2591,327.27,-76.826,348.11,2.3416,2.687,1.473e-05,3.6676e-05,0.78121,0.77058,1.0174,0.013383,782.07026,3.780295,99.698925,1.3394
193.53,294.56,2.0363,3.209,325.81,-76.726,345.27,2.1612,2.6169,1.3455e-05,3.4981e-05,0.75532,0.74507,0.98572,0.012601,782.070247,3.780295,99.7162,1.2978
126.11,304.64,1.1784,2.6338,318.82,-75.01,286.01,0.51722,1.6933,3.1252e-06,1.6393e-05,0.3464,0.3431,0.61529,0.0041853,624.657818,0.269016,99.730925,2.1555
248.68,264.41,2.503,2.7361,331.35,-74.766,344.82,6.1647,3.6289,2.1144e-05,3.8699e-05,1.4015,1.3794,1.2725,0.015947,790.075239,4.758619,99.74485,0.87251
118.81,271.31,1.2581,2.725,326.98,-75.923,285.59,0.58682,1.8439,3.7696e-06,2.0466e-05,0.41011,0.4064,0.63872,0.0052929,607.414497,1.454792,99.749025,2.1231
253.05,251.63,2.6727,2.5399,326.72,-77.406,343.48,7.1428,3.7733,2.0167e-05,3.5949e-05,1.5631,1.5367,1.2954,0.015128,787.554394,6.968253,99.764275,0.7729
208.99,305.35,1.9964,3.2813,325.8,-75.994,354.5,2.6981,2.9009,1.6758e-05,3.9228e-05,0.84337,0.83118,1.1152,0.014542,797.976148,3.528116,99.7648,1.3195
262.88,268.32,2.4771,2.7684,327.83,-75.156,347.09,7.34,3.8948,2.4721e-05,4.2549e-05,1.5353,1.5089,1.3723,0.017671,794.927392,5.644496,99.76835,0.8852
113.28,222.36,1.7607,2.5237,327.46,-77.236,281.54,0.82921,2.143,4.1926e-06,2.1791e-05,0.55574,0.54988,0.67122,0.0060713,603.67992,4.82529,99.790625,1.4986
238.28,285.38,2.2056,3.0743,327.2,-76.526,349.53,4.7645,3.4486,2.2333e-05,4.3596e-05,1.1856,1.1668,1.2611,0.01735,797.424488,4.346413,99.796675,1.1013
130.83,290.82,1.4393,3.1588,330.31,-76.07,309.47,0.62842,1.778,5.2279e-06,2.4798e-05,0.39442,0.39083,0.65376,0.0067886,689.953758,0.199546,99.7979,2.1378
113.44,245.78,1.4487,2.6883,327.63,-75.952,284.54,0.63251,1.8985,3.8788e-06,2.1373e-05,0.45001,0.44573,0.62787,0.005631,609.217361,2.837167,99.817,1.8374
114.01,225.81,1.6889,2.5448,326.41,-76.808,281.88,0.78779,2.0554,4.0714e-06,2.1174e-05,0.52852,0.52305,0.64915,0.0058753,604.145891,4.543409,99.823825,1.5241
116.81,202.57,2.4386,2.453,331.48,-76.466,290.92,1.0635,2.2315,4.6355e-06,2.1468e-05,0.64186,0.63445,0.67197,0.0065228,648.768847,7.780295,99.82485,1.0093
187.33,313.89,1.762,3.5082,332.12,-75.846,349.08,1.7046,2.4356,1.3495e-05,3.7097e-05,0.63492,0.62733,0.95035,0.012832,785.910158,1.247052,99.828325,1.6402
177.13,379.44,1.4334,3.7602,326.33,-76.893,358.9,0.83261,1.8015,8.628e-06,2.646e-05,0.34953,0.3454,0.7776,0.0083134,795.246712,0.283494,99.83865,2.1238
115.26,208.14,2.2975,2.4307,327.51,-76.99,296.18,0.97858,2.2094,4.3262e-06,2.0739e-05,0.61532,0.60836,0.67963,0.006164,643.965417,7.313296,99.84235,1.0948
116.75,218.9,2.066,2.5496,327.24,-76.838,293.82,0.89605,2.1235,4.4728e-06,2.1805e-05,0.57224,0.56606,0.66897,0.0063352,638.92924,6.228131,99.843175,1.2831
219.53,281.34,2.1468,3.1315,328.37,-77.461,343.29,3.7655,3.2078,1.9515e-05,4.2322e-05,1.0626,1.0471,1.166,0.016404,782.0702,4.351759,99.843475,1.1614
265.02,263.29,2.5999,2.6262,326.42,-77.44,349.87,7.6578,3.8919,2.2803e-05,3.8777e-05,1.5787,1.5512,1.3653,0.016252,799.760771,6.548692,99.84375,0.80113
194.32,298.43,1.9963,3.2615,326.97,-76.844,351.48,2.2375,2.7414,1.4464e-05,3.7338e-05,0.78113,0.77069,1.0474,0.013459,782.070418,3.780295,99.845125,1.3383
115.16,223.14,1.8542,2.5471,326.34,-75.51,284.73,0.83643,2.0982,4.2629e-06,2.1629e-05,0.54965,0.54395,0.6607,0.0061042,619.656994,5.124478,99.846725,1.3797
198.62,293.49,2.0293,3.2317,327,-77.482,344.9,2.3808,2.7036,1.4668e-05,3.6742e-05,0.79718,0.78636,1.0132,0.013424,782.070213,3.780295,99.8474,1.3228
203.05,310.52,1.9352,3.3257,325.72,-75.592,353.64,2.2374,2.6298,1.4757e-05,3.6082e-05,0.73452,0.72415,1.0203,0.013109,796.369971,3.229374,99.84895,1.3884
238.16,287.73,2.2405,3.0271,325.85,-76.099,351.41,4.6272,3.3955,2.1133e-05,4.1315e-05,1.1562,1.1374,1.2494,0.016411,796.982215,4.831476,99.854275,1.081
119.91,286.65,1.1898,2.7875,326.33,-75.924,290.08,0.49433,1.6545,3.3993e-06,1.8645e-05,0.34942,0.34633,0.59097,0.0047329,606.839706,7.780295,99.855825,2.2677
109.38,192.99,2.3037,2.1966,328.53,-76.166,278.06,0.99973,2.2378,3.5366e-06,1.7574e-05,0.6342,0.62661,0.64785,0.0051894,609.931151,0.890554,99.856475,0.96776
111.54,209.65,1.9871,2.3916,327.04,-75.811,280.89,0.87787,2.1442,3.868e-06,1.9778e-05,0.57759,0.5713,0.65099,0.0056415,611.153752,6.237918,99.859825,1.2412
111.42,207.79,2.025,2.391,327.36,-76.006,282.01,0.90041,2.1749,3.9432e-06,2.0051e-05,0.58975,0.58324,0.65799,0.0057513,782.070309,3.780295,99.8607,1.241
186.6,300.86,1.9923,3.2419,320.47,-75.948,352.14,1.826,2.4842,1.2117e-05,3.3272e-05,0.6835,0.67382,0.95925,0.011711,614.21568,6.371185,99.86135,1.3815
239.48,264.01,2.5047,2.7296,326.09,-76.873,346.97,5.5241,3.5417,1.9466e-05,3.7314e-05,1.3399,1.318,1.2503,0.015267,782.98795,6.400976,99.866725,0.86327
256.12,260.06,2.5929,2.6327,327.47,-75.531,346.21,6.9683,3.7541,2.1339e-05,3.7673e-05,1.5095,1.4838,1.3081,0.01573,792.875493,6.505991,99.869525,0.80767
125.65,306.36,1.1913,2.9385,326.33,-75.619,299.2,0.49076,1.6389,3.7353e-06,1.9485e-05,0.33226,0.32932,0.60878,0.0049971,797.716491,5.737277,99.871675,2.381
274.18,269.89,2.3422,2.9309,333.39,-77.5,349.21,8.2107,3.992,2.9996e-05,4.9158e-05,1.6021,1.5763,1.4062,0.020504,637.690096,0.462024,99.871975,0.96977
308.84,243.23,2.8364,2.3559,333.47,-75.785,336.11,13.193,4.214,2.6277e-05,3.7895e-05,2.0591,2.0224,1.3985,0.01628,789.118494,7.780295,99.873075,0.65848
115.87,254.72,1.3582,2.703,327.84,-76.724,284.61,0.61924,1.8708,3.8541e-06,2.1005e-05,0.43534,0.43127,0.62905,0.0055129,608.123545,2.263932,99.874175,2.0263
252.79,267.94,2.4023,2.8529,329.23,-76.043,345.85,6.4235,3.7156,2.3774e-05,4.2809e-05,1.4295,1.4062,1.3106,0.017641,788.046703,5.610959,99.88665,0.93203
177.39,351.84,1.5998,3.5903,320.43,-76.523,357.33,0.99662,1.9171,9.1097e-06,2.7738e-05,0.41597,0.41054,0.80282,0.00895,784.626959,1.386798,99.892375,1.8709
208.22,293.94,2.048,3.2256,327.75,-75.946,343.33,2.802,2.8633,1.651e-05,3.8781e-05,0.86904,0.8568,1.0657,0.014463,782.070211,3.780295,99.898775,1.2821
198.9,297.26,2.018,3.2354,326.65,-76.162,348.31,2.3293,2.6888,1.4474e-05,3.6209e-05,0.78164,0.7709,1.0181,0.0132,782.070315,3.780295,99.9112,1.3194
247.8,264.8,2.3455,2.9195,331.85,-76.388,340.36,6.0261,3.5771,2.3598e-05,4.3482e-05,1.3752,1.354,1.2492,0.017856,782.070287,5.662481,99.9623,0.98148
210.03,285.44,2.1639,3.1002,327.35,-76.427,352.8,3.2216,3.1084,1.7189e-05,3.9437e-05,0.98406,0.96993,1.1569,0.015013,782.070233,4.465833,99.9759,1.1552
212.92,298,2.0812,3.1852,326.28,-75.915,356.04,2.9878,2.9759,1.7008e-05,3.8595e-05,0.90276,0.88951,1.1322,0.014568,793.08912,4.100928,99.99085,1.2315
196.12,296.45,2.012,3.2424,326.55,-76.838,347.45,2.2301,2.6465,1.4067e-05,3.5892e-05,0.7647,0.75434,1.0013,0.013,782.070422,3.780295,99.99925,1.3371
181.5,381.69,1.4495,3.7465,326.06,-76.228,361.31,0.90839,1.8776,9.1781e-06,2.7065e-05,0.36684,0.36237,0.81304,0.0086309,799.765536,0.33821,100.00665,2.176
120.82,289.95,1.1897,2.7902,326.19,-75.632,288.62,0.48252,1.6144,3.3208e-06,1.8122e-05,0.33849,0.33551,0.57799,0.0045953,614.104154,0.753527,100.025025,2.3832
112.44,217.93,1.8401,2.5054,328.17,-75.689,282.38,0.85357,2.1746,4.2213e-06,2.1864e-05,0.57063,0.56461,0.6748,0.0061355,608.892049,5.245524,100.0373,1.3912
111.97,196.11,2.3202,2.2753,329.89,-74.787,281.24,1.0458,2.2826,3.9499e-06,1.9147e-05,0.65119,0.64366,0.66879,0.0057098,616.575643,7.780295,100.05305,1.0329
207.75,298.66,2.0583,3.2072,325.9,-76.748,354.82,2.7481,2.902,1.6217e-05,3.8104e-05,0.86398,0.85156,1.1065,0.014208,792.461239,3.962655,100.0621,1.2475
233.3,267.98,2.4599,2.7801,326.33,-76.625,347.98,4.9661,3.4504,1.8741e-05,3.7173e-05,1.261,1.2409,1.2298,0.015022,793.837377,1.653071,100.088325,0.90016
197.44,296.17,2.0258,3.2259,325.73,-76.073,346.47,2.2421,2.6165,1.3904e-05,3.5169e-05,0.76039,0.74986,0.98749,0.012778,607.96053,5.820685,100.088475,1.2955
112.75,212.28,1.9297,2.4095,326.87,-76.055,277.94,0.89517,2.1751,4.0016e-06,2.0366e-05,0.58458,0.57826,0.6624,0.0057985,785.973474,6.032152,100.09165,1.2764
238.87,264.55,2.4471,2.7931,326.95,-75.616,341.16,5.3529,3.452,1.9793e-05,3.8159e-05,1.2995,1.2784,1.2112,0.015543,794.905258,2.62531,100.092225,0.91007
108.96,196.04,2.19,2.2229,328.27,-76.358,273.37,0.95462,2.2059,3.5101e-06,1.7806e-05,0.61533,0.60809,0.64091,0.0051721,782.070222,3.780295,100.092475,1.0321
195.54,320.31,1.8333,3.4331,326.31,-76.646,354.21,1.8837,2.5229,1.3888e-05,3.6011e-05,0.66063,0.65178,0.99715,0.012693,602.267356,7.395024,100.0926,1.5183
186.43,345.29,1.6509,3.5878,326.13,-76.88,359.49,1.3055,2.1801,1.1347e-05,3.1829e-05,0.50079,0.49444,0.90237,0.010665,782.070351,5.596755,100.0945,1.7896
119.89,288.16,1.1671,2.7067,321.74,-76.118,285.93,0.48373,1.6312,3.1375e-06,1.7347e-05,0.3425,0.33939,0.58078,0.0043763,602.282341,0.807745,100.101175,2.2825
118.67,272.33,1.2727,2.8117,326.74,-76.021,289.4,0.55451,1.759,3.8083e-06,2.0693e-05,0.38951,0.38598,0.61371,0.0053515,793.664493,4.038987,100.106175,2.1625
193.41,328.97,1.774,3.4844,325.66,-75.791,356.03,1.6842,2.4058,1.3078e-05,3.4572e-05,0.60415,0.59607,0.96575,0.01201,612.299738,7.780295,100.108075,1.5904
109.77,193.34,2.3296,2.2122,328.64,-75.088,277.72,1.02,2.2716,3.655e-06,1.8097e-05,0.64475,0.63721,0.65811,0.0053506,796.786753,2.436986,100.109925,0.97674
217.07,296.08,2.0966,3.1748,326.33,-76.107,351.77,3.2138,3.0305,1.7787e-05,3.9383e-05,0.93806,0.92411,1.1402,0.014985,614.157387,1.749731,100.11405,1.2358
200.94,297.65,1.9807,3.2864,327.5,-77.274,348.68,2.3798,2.6896,1.5135e-05,3.7326e-05,0.7858,0.77511,1.0183,0.01367,787.512638,1.526696,100.116125,1.3497
178.77,343.14,1.6112,3.6225,326.48,-76.453,356.75,1.1517,2.0938,1.0548e-05,3.1533e-05,0.47185,0.46612,0.86514,0.010312,782.070263,3.780295,100.116925,1.8352
267.75,258.8,2.6535,2.5652,327.01,-75.746,347.01,8.0668,3.9059,2.2482e-05,3.7732e-05,1.6262,1.5975,1.3552,0.015903,791.9246,6.320287,100.1269,0.77992
298.94,241.24,2.8521,2.3393,332.26,-76.135,337.19,12.074,4.1087,2.4293e-05,3.6107e-05,1.9858,1.9506,1.3636,0.015579,793.990301,6.839177,100.129275,0.64456
255.12,263,2.5619,2.6697,327.23,-77.819,346.6,6.7342,3.7197,2.1411e-05,3.8057e-05,1.473,1.4483,1.3034,0.015824,799.653803,3.528374,100.134575,0.82956
214.61,305.31,1.9921,3.2925,327.28,-76.173,351.91,2.9068,2.9382,1.7749e-05,4.0103e-05,0.86855,0.856,1.1212,0.015017,783.353611,7.780295,100.134625,1.3123
255.64,248.62,2.5667,2.6684,333.5,-73.121,342.57,8.036,4.0708,2.4683e-05,4.3261e-05,1.7155,1.6882,1.3851,0.018284,792.787952,7.575198,100.1425,0.83237
315.22,255.29,2.8083,2.3868,328.01,-75.955,347.85,13.003,4.2635,2.6884e-05,3.8125e-05,2.0015,1.9625,1.4552,0.016219,798.040331,7.550103,100.152425,0.65526
201.23,306.99,1.9436,3.3236,326.15,-75.349,352.91,2.2628,2.6693,1.4941e-05,3.6921e-05,0.75178,0.74128,1.0305,0.013407,789.861839,3.505165,100.161975,1.3901
261.41,268.67,2.4854,2.7598,327.56,-76.397,349.66,6.8599,3.698,2.3104e-05,3.9996e-05,1.4509,1.4261,1.3084,0.016609,797.222783,6.064761,100.178225,0.86485
345.61,245.11,2.9282,2.2447,332.19,-76.315,339.48,17.402,4.3562,2.8556e-05,3.7308e-05,2.2671,2.223,1.446,0.015775,797.665788,7.780295,100.214375,0.5963
120.56,254.62,1.5275,2.7639,326.63,-76.661,296.09,0.68652,1.9053,4.3333e-06,2.2044e-05,0.4576,0.45317,0.64939,0.006022,634.212824,3.079914,100.225925,1.801
249.61,263.62,2.5265,2.7083,326.88,-75.542,346.81,6.2579,3.6436,2.0911e-05,3.8123e-05,1.4185,1.3946,1.2803,0.015765,789.182816,6.236465,100.30485,0.85271
111.63,210.7,1.9499,2.3406,321.14,-75.7,278.78,0.87929,2.1601,3.7148e-06,1.9102e-05,0.57954,0.57349,0.65632,0.0054261,605.731124,6.236074,100.312675,1.2251
116.46,201.79,2.4331,2.3797,330.38,-75.25,290.17,1.0368,2.1766,4.2498e-06,1.9731e-05,0.62657,0.61942,0.65366,0.0059922,642.976587,7.780295,100.331325,0.98877
240.52,264.68,2.4088,2.8435,329.86,-75.968,342.29,5.5782,3.5444,2.1274e-05,4.061e-05,1.3381,1.3173,1.2439,0.016573,782.070207,5.568631,100.332625,0.9559
