"files","Temp","Laser_power","Laser_Detuning"
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_356.561628_uW_8.564157_GHz_125.9668_C_21_02_20_%5B162428%5D",125.9668,356.561628,8.564157
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_387.066525_uW_7.388035_GHz_116.531325_C_21_02_20_%5B124854%5D",116.531325,387.066525,7.388035
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_395.375214_uW_8.560674_GHz_110.686275_C_21_02_20_%5B125304%5D",110.686275,395.375214,8.560674
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_459.408909_uW_9.89875_GHz_109.58465_C_21_02_20_%5B131609%5D",109.58465,459.408909,9.89875
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_496.322459_uW_8.275599_GHz_122.249325_C_21_02_20_%5B154926%5D",122.249325,496.322459,8.275599
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_527.984324_uW_4.301125_GHz_115.346025_C_21_02_20_%5B131051%5D",115.346025,527.984324,4.301125
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_529.142326_uW_7.854653_GHz_108.791425_C_21_02_20_%5B124413%5D",108.791425,529.142326,7.854653
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_531.588699_uW_3.768607_GHz_107.441175_C_21_02_20_%5B134809%5D",107.441175,531.588699,3.768607
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_535.150579_uW_6.098701_GHz_119.648375_C_21_02_20_%5B160706%5D",119.648375,535.150579,6.098701
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_537.982164_uW_3.682312_GHz_103.8986_C_21_02_20_%5B153049%5D",103.8986,537.982164,3.682312
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_541.109218_uW_7.721896_GHz_104.93275_C_21_02_20_%5B130014%5D",104.93275,541.109218,7.721896
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_548.616676_uW_2.833932_GHz_115.25815_C_21_02_20_%5B164130%5D",115.25815,548.616676,2.833932
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_557.433647_uW_5.917243_GHz_119.26405_C_21_02_20_%5B160109%5D",119.26405,557.433647,5.917243
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_574.737622_uW_5.364778_GHz_101.735375_C_21_02_20_%5B153600%5D",101.735375,574.737622,5.364778
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_579.065936_uW_3.608243_GHz_102.450825_C_21_02_20_%5B142851%5D",102.450825,579.065936,3.608243
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_583.349715_uW_5.491022_GHz_115.701975_C_21_02_20_%5B143940%5D",115.701975,583.349715,5.491022
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_588.680954_uW_8.847881_GHz_113.427975_C_21_02_20_%5B165148%5D",113.427975,588.680954,8.847881
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_596.393498_uW_4.097239_GHz_120.71815_C_21_02_20_%5B152040%5D",120.71815,596.393498,4.097239
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_650.760364_uW_3.187209_GHz_119.0075_C_21_02_20_%5B163606%5D",119.0075,650.760364,3.187209
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_656.470219_uW_8.931889_GHz_107.79405_C_21_02_20_%5B132108%5D",107.79405,656.470219,8.931889
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_661.109314_uW_0.431314_GHz_114.53815_C_21_02_20_%5B165731%5D",114.53815,661.109314,0.431314
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_670.148842_uW_1.784462_GHz_105.06575_C_21_02_20_%5B144942%5D",105.06575,670.148842,1.784462
"https://raw.githubusercontent.com/rach6230/Dash_app_Systematic_Testing/main/M-LOOP/V1/3D_Hanle_Sweep_702.46223_uW_7.217776_GHz_117.2513_C_21_02_20_%5B170326%5D",117.2513,702.46223,7.217776
